"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","7,555","13.5"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","13,563","2.1"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","33,129","3.7"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","10,020","0.4"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","64,267","3.7"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SPINACH","SPINACH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","67","17.9"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","826","19.1"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","35,313","30.9"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","9,493","13.5"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","25,820","37.4"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","14,272","64.3"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","322","(H)"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","5,877","42.2"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","5,648","42.7"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","21,631","46.0"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","14,970","36.3"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","13,740","52.7"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","5,443","0.8"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","55,784","40.4"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","49","13.1"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","15","39.4"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","34","5.9"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","34","5.9"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","264","14.3"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","33","68.3"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","26","24.9"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","18","17.8"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","113","18.1"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","196","11.6"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","25","17.7"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","39","77.0"
"CENSUS","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","372","9.3"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","2","79.5"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","14","16.3"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SPINACH","SPINACH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","24.2"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6","11.9"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","11","2.2"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","13","0.7"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)"," (Z)","44.7"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))"," (Z)","(H)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)"," (Z)","(H)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)"," (Z)","44.7"
"CENSUS","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7","40.2"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","660","39.5"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","208","34.5"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","73","21.0"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","1","(H)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","942","30.7"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SPINACH","SPINACH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","6.2"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SQUASH","SQUASH - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,396","58.9"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","40","5.7"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","40","5.7"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","40","5.7"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","971","41.3"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","4","3.7"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","145","25.0"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","113","1.0"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","519","23.8"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","382","28.2"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)","205","27.2"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)","54","(H)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,160","35.4"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","25","(H)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","25","(H)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","25","(H)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,054","35.0"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","4","3.1"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","318","2.7"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","257","3.2"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (1 PRODUCERS)","370","88.8"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (2 PRODUCERS)","811","17.8"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (3 TO 4 PRODUCERS)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","PRODUCERS","PRODUCERS: (5 OR MORE PRODUCERS)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,402","26.0"
"CENSUS","2017","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)"," (D)","(D)"
